,number,values_0,values_1,datetime_start,datetime_complete,duration,params_batch_size,params_lr,params_max_length,params_weight_decay,system_attrs_NSGAIISampler:generation,state
33,33,0.46522247528328614,0.5908429729291339,2026-03-15 16:42:09.315594,2026-03-15 16:48:50.717769,0 days 00:06:41.402175,16,0.0005300000000000001,256,0.08,0,COMPLETE
34,34,0.4684801896413167,0.5802178406113963,2026-03-15 16:48:50.720880,2026-03-15 17:01:05.019110,0 days 00:12:14.298230,16,0.00041000000000000005,512,0.09,0,COMPLETE
35,35,0.516077094607883,0.5219892625263198,2026-03-15 17:01:05.021074,2026-03-15 17:19:29.854641,0 days 00:18:24.833567,32,7.000000000000001e-05,256,0.01,0,COMPLETE
36,36,0.4976682596736484,0.5754962962185154,2026-03-15 17:19:29.857355,2026-03-15 17:32:54.114473,0 days 00:13:24.257118,32,0.0002,256,0.055,0,COMPLETE
37,37,0.488956759373347,0.5733388914927515,2026-03-15 17:32:54.116427,2026-03-15 17:40:09.563730,0 days 00:07:15.447303,8,0.00024,256,0.055,0,COMPLETE
38,38,0.6525273323059082,0.3805673604140528,2026-03-15 17:40:09.566585,2026-03-15 18:05:40.949389,0 days 00:25:31.382804,32,6e-05,512,0.06,0,COMPLETE
39,39,0.4303135486210094,0.621485242246825,2026-03-15 18:05:40.951574,2026-03-15 18:16:28.386971,0 days 00:10:47.435397,8,0.0008800000000000001,512,0.055,0,COMPLETE
40,40,0.4818258530953351,0.6009805538109783,2026-03-15 18:16:28.389012,2026-03-15 18:25:21.492085,0 days 00:08:53.103073,16,0.00032,256,0.085,0,COMPLETE
41,41,0.45529259906874764,0.6000112702129963,2026-03-15 18:25:21.494910,2026-03-15 18:34:57.367302,0 days 00:09:35.872392,16,0.0007900000000000001,512,0.055,0,COMPLETE
42,42,0.4948948323726654,0.5327449892066782,2026-03-15 18:34:57.369214,2026-03-15 18:52:00.562251,0 days 00:17:03.193037,16,5e-05,256,0.005,0,COMPLETE
43,43,0.48875515951829795,0.5727421432712062,2026-03-15 18:52:00.564595,2026-03-15 18:58:40.908314,0 days 00:06:40.343719,16,0.0008600000000000001,256,0.025,0,COMPLETE
44,44,0.5016571700572967,0.566233172892382,2026-03-15 18:58:40.910655,2026-03-15 19:18:11.270845,0 days 00:19:30.360190,32,0.0003600000000000001,512,0.03,0,COMPLETE
45,45,0.4908975555616267,0.6100403009305292,2026-03-15 19:18:11.272752,2026-03-15 19:26:19.848894,0 days 00:08:08.576142,16,0.0007800000000000001,256,0.075,0,COMPLETE
46,46,0.45324094728990033,0.5864462366227966,2026-03-15 19:26:19.851498,2026-03-15 19:32:46.228088,0 days 00:06:26.376590,8,0.0007700000000000001,256,0.0,0,COMPLETE
47,47,0.5036397212081485,0.546157902294696,2026-03-15 19:32:46.230384,2026-03-15 19:58:02.409725,0 days 00:25:16.179341,16,9e-05,512,0.09,0,COMPLETE
48,48,0.4574275215466817,0.5591366842464606,2026-03-15 19:58:02.412423,2026-03-15 20:06:47.237843,0 days 00:08:44.825420,16,0.0006500000000000001,512,0.085,0,COMPLETE
49,49,0.4935544961028629,0.5617662801479596,2026-03-15 20:06:47.240477,2026-03-15 20:16:00.588706,0 days 00:09:13.348229,32,0.0003800000000000001,256,0.095,0,COMPLETE
