,number,values_0,values_1,datetime_start,datetime_complete,duration,params_batch_size,params_lr,params_max_length,params_weight_decay,system_attrs_NSGAIISampler:generation,state
27,27,0.6217937845932809,0.5408941172618511,2026-02-26 12:11:23.232564,2026-02-26 12:30:31.881399,0 days 00:19:08.648835,8,7.811684742903609e-05,256,0.050372278101046435,0,COMPLETE
28,28,0.6055682803455152,0.5654631530987488,2026-02-26 12:30:31.883652,2026-02-26 12:43:14.632102,0 days 00:12:42.748450,8,0.00028308005556949644,256,0.09692888804048543,0,COMPLETE
29,29,1.1077058792114258,0.09902317428105718,2026-02-26 12:43:14.634686,2026-02-26 13:01:00.776007,0 days 00:17:46.141321,32,8.010788129514652e-05,512,0.02811656737061943,0,COMPLETE
30,30,0.6821403980255127,0.48304871350527745,2026-02-26 13:01:00.779029,2026-02-26 13:18:41.389438,0 days 00:17:40.610409,32,0.0002524478063326896,256,0.04759337050593733,0,COMPLETE
31,31,0.6250758707523346,0.541796335362838,2026-02-26 13:18:41.392371,2026-02-26 13:33:41.518908,0 days 00:15:00.126537,16,0.00027792788550540503,256,0.046067645683835035,0,COMPLETE
32,32,0.6307986676692963,0.5340293373096736,2026-02-26 13:33:41.521394,2026-02-26 13:51:34.384944,0 days 00:17:52.863550,16,0.00016441940926338182,512,0.06731896557088284,0,COMPLETE
33,33,0.660002839565277,0.5231232262771648,2026-02-26 13:51:34.388744,2026-02-26 14:09:59.185335,0 days 00:18:24.796591,16,0.00020375012495280526,256,0.08931038605063875,0,COMPLETE
34,34,0.6888632774353027,0.4904581779611294,2026-02-26 14:09:59.189287,2026-02-26 14:27:50.216420,0 days 00:17:51.027133,32,0.00041398648677496607,512,0.07634346690665002,0,COMPLETE
35,35,0.7335697412490845,0.45519992477181803,2026-02-26 14:27:50.219724,2026-02-26 14:45:39.211587,0 days 00:17:48.991863,32,0.00022557861719903273,512,0.012226409355190005,0,COMPLETE
36,36,0.6112148793120133,0.5569300727464594,2026-02-26 14:45:39.215010,2026-02-26 15:00:21.926953,0 days 00:14:42.711943,8,0.00017280253635288396,256,0.022892299626155167,0,COMPLETE
37,37,0.9257507383823395,0.24535922691491646,2026-02-26 15:00:21.933338,2026-02-26 15:18:38.270478,0 days 00:18:16.337140,16,6.228290772227267e-05,256,0.06781550581527415,0,COMPLETE
38,38,1.3524440288543702,0.0,2026-02-26 15:18:38.274077,2026-02-26 15:36:26.924939,0 days 00:17:48.650862,32,6.204325047049378e-05,256,0.011697745672396176,0,COMPLETE
39,39,0.5995005039792312,0.5463134083768025,2026-02-26 15:36:26.927409,2026-02-26 15:47:21.515841,0 days 00:10:54.588432,8,0.0001908375664315682,512,0.03827106973912103,0,COMPLETE
40,40,0.6347437893089495,0.532186755927309,2026-02-26 15:47:21.518426,2026-02-26 16:06:37.169128,0 days 00:19:15.650702,8,6.149096938625094e-05,256,0.02451133782086037,0,COMPLETE
41,41,0.605274780800468,0.5491648114928469,2026-02-26 16:06:37.172805,2026-02-26 16:14:56.320712,0 days 00:08:19.147907,8,0.0003235077006039885,512,0.05602912691312269,0,COMPLETE
42,42,0.6160432915938528,0.55771736202207,2026-02-26 16:14:56.324137,2026-02-26 16:27:01.209715,0 days 00:12:04.885578,8,0.0003143522173966972,256,0.07448461246651582,0,COMPLETE
43,43,0.5887088603095004,0.5611164428553866,2026-02-26 16:27:01.213381,2026-02-26 16:34:40.544084,0 days 00:07:39.330703,8,0.0007985674314378653,256,0.07757158882434977,0,COMPLETE
44,44,0.6041314994034014,0.5578932781390151,2026-02-26 16:34:40.548161,2026-02-26 16:41:42.377154,0 days 00:07:01.828993,8,0.0007152771403783532,512,0.05206508976788691,0,COMPLETE
45,45,1.4057914018630981,0.0,2026-02-26 16:41:42.381252,2026-02-26 16:59:26.830824,0 days 00:17:44.449572,32,6.565188456431914e-05,256,0.07720462473291596,0,COMPLETE
46,46,0.6198988854885101,0.5345164848132686,2026-02-26 16:59:26.835520,2026-02-26 17:17:56.502753,0 days 00:18:29.667233,16,0.00019259527755617986,256,0.008209179488413333,0,COMPLETE
47,47,0.8807050585746765,0.27570721904423307,2026-02-26 17:17:56.505990,2026-02-26 17:35:54.689513,0 days 00:17:58.183523,32,0.0001454788258159277,256,0.00806230079949526,0,COMPLETE
48,48,0.7559414386749268,0.4530734024042475,2026-02-26 17:35:54.695537,2026-02-26 17:54:17.241281,0 days 00:18:22.545744,16,9.347995293061982e-05,512,0.07604067418313502,0,COMPLETE
49,49,0.6300769209861755,0.5460173391370882,2026-02-26 17:54:17.248031,2026-02-26 18:05:39.768128,0 days 00:11:22.520097,16,0.0004970046648252521,256,0.09024353010507004,0,COMPLETE
