,number,values_0,values_1,datetime_start,datetime_complete,duration,params_batch_size,params_lr,params_max_length,params_weight_decay,system_attrs_NSGAIISampler:generation,state
34,34,0.315248589766653,0.6150512214342001,2026-03-06 02:37:11.248246,2026-03-06 02:44:34.754286,0 days 00:07:23.506040,8,0.00026000000000000003,512,0.02,0,COMPLETE
35,35,0.3223981559276581,0.5958020412093202,2026-03-06 02:44:34.756083,2026-03-06 02:54:01.312134,0 days 00:09:26.556051,32,0.00043000000000000004,512,0.095,0,COMPLETE
36,36,0.3164186418056488,0.6029884622659354,2026-03-06 02:54:01.313731,2026-03-06 03:03:35.512522,0 days 00:09:34.198791,32,0.0005600000000000001,512,0.03,0,COMPLETE
37,37,0.3141531575667231,0.6086124401913875,2026-03-06 03:03:35.514110,2026-03-06 03:09:44.038994,0 days 00:06:08.524884,8,0.0006900000000000001,256,0.005,0,COMPLETE
38,38,0.32992941588163377,0.5964714714714715,2026-03-06 03:09:44.040756,2026-03-06 03:25:48.488095,0 days 00:16:04.447339,16,9e-05,512,0.08,0,COMPLETE
39,39,0.4225018471479416,0.492792619642514,2026-03-06 03:25:48.489981,2026-03-06 03:43:03.360056,0 days 00:17:14.870075,16,2e-05,512,0.035,0,COMPLETE
40,40,0.33856435418128966,0.5936021200075715,2026-03-06 03:43:03.361813,2026-03-06 03:52:15.643592,0 days 00:09:12.281779,16,0.00014000000000000001,512,0.015,0,COMPLETE
41,41,0.33776540818967316,0.5865788992503199,2026-03-06 03:52:15.645268,2026-03-06 03:57:07.521490,0 days 00:04:51.876222,8,0.00051,512,0.05,0,COMPLETE
42,42,0.32032963868818787,0.5923279428356525,2026-03-06 03:57:07.523936,2026-03-06 04:02:38.419257,0 days 00:05:30.895321,8,0.0003800000000000001,256,0.09,0,COMPLETE
43,43,0.31879094839096067,0.5990016638935108,2026-03-06 04:02:38.420951,2026-03-06 04:10:39.558637,0 days 00:08:01.137686,16,0.00030000000000000003,512,0.025,0,COMPLETE
44,44,0.3123147644494709,0.6088385682980277,2026-03-06 04:10:39.560628,2026-03-06 04:16:49.576327,0 days 00:06:10.015699,8,0.0008500000000000001,512,0.04,0,COMPLETE
45,45,0.315377414226532,0.5852338616157712,2026-03-06 04:16:49.578085,2026-03-06 04:23:31.465829,0 days 00:06:41.887744,32,0.0006100000000000001,512,0.085,0,COMPLETE
46,46,0.3212124383763263,0.596328574077508,2026-03-06 04:23:31.467578,2026-03-06 04:29:35.351921,0 days 00:06:03.884343,8,0.0007100000000000001,256,0.005,0,COMPLETE
47,47,0.339661967754364,0.5919026800988405,2026-03-06 04:29:35.353832,2026-03-06 04:46:21.805272,0 days 00:16:46.451440,32,0.00011,512,0.025,0,COMPLETE
48,48,0.830728436771192,0.0,2026-03-06 04:46:21.807069,2026-03-06 04:53:04.616890,0 days 00:06:42.809821,8,0.0008800000000000001,256,0.035,0,COMPLETE
49,49,0.3161949013408862,0.5988183724032781,2026-03-06 04:53:04.618642,2026-03-06 05:01:37.340186,0 days 00:08:32.721544,8,0.00012,512,0.09,0,COMPLETE
