,number,values_0,values_1,datetime_start,datetime_complete,duration,params_batch_size,params_lr,params_max_length,params_weight_decay,system_attrs_NSGAIISampler:generation,state
35,35,2.0315343274010553,0.0,2026-03-13 00:51:50.492766,2026-03-13 00:53:59.823275,0 days 00:02:09.330509,32,0.0008700000000000001,256,0.05,0,COMPLETE
36,36,0.9556673344443826,0.3792195521645479,2026-03-13 00:53:59.823938,2026-03-13 00:58:45.028559,0 days 00:04:45.204621,8,0.0004000000000000001,512,0.015,0,COMPLETE
37,37,2.0854297161102293,0.0,2026-03-13 00:58:45.029235,2026-03-13 01:00:42.454574,0 days 00:01:57.425339,32,0.0006700000000000001,512,0.1,0,COMPLETE
38,38,1.4050727023018732,0.07192017465815563,2026-03-13 01:00:42.454934,2026-03-13 01:07:39.661543,0 days 00:06:57.206609,16,0.00013000000000000002,512,0.035,0,COMPLETE
39,39,2.075584363937378,0.0,2026-03-13 01:07:39.662241,2026-03-13 01:14:50.866182,0 days 00:07:11.203941,32,0.00023,512,0.015,0,COMPLETE
40,40,2.0297066399029324,0.0,2026-03-13 01:14:50.866829,2026-03-13 01:17:19.270185,0 days 00:02:28.403356,8,0.0007700000000000001,256,0.015,0,COMPLETE
41,41,2.0275427103042603,0.0,2026-03-13 01:17:19.270866,2026-03-13 01:19:44.310600,0 days 00:02:25.039734,32,0.0009,256,0.1,0,COMPLETE
42,42,0.9713982111877866,0.3975212234914775,2026-03-13 01:19:44.311336,2026-03-13 01:24:42.215014,0 days 00:04:57.903678,16,0.00046000000000000007,256,0.065,0,COMPLETE
43,43,1.12898688807207,0.2184019817609322,2026-03-13 01:24:42.215687,2026-03-13 01:31:29.615011,0 days 00:06:47.399324,8,9e-05,512,0.065,0,COMPLETE
44,44,0.9472683457767263,0.4033242453834958,2026-03-13 01:31:29.615353,2026-03-13 01:36:41.319474,0 days 00:05:11.704121,8,0.00037000000000000005,512,0.0,0,COMPLETE
45,45,0.9753919563123158,0.3836908075444531,2026-03-13 01:36:41.320161,2026-03-13 01:42:53.771797,0 days 00:06:12.451636,8,0.00012,256,0.095,0,COMPLETE
46,46,2.0847259759902954,0.0,2026-03-13 01:42:53.772521,2026-03-13 01:45:05.675970,0 days 00:02:11.903449,32,0.0008400000000000001,512,0.01,0,COMPLETE
47,47,2.0293918318218656,0.0,2026-03-13 01:45:05.676662,2026-03-13 01:47:30.587066,0 days 00:02:24.910404,32,0.00055,256,0.04,0,COMPLETE
48,48,2.0301809413092475,0.0,2026-03-13 01:47:30.587776,2026-03-13 01:49:43.086089,0 days 00:02:12.498313,8,0.0007500000000000001,256,0.085,0,COMPLETE
49,49,2.0256356154169355,0.0,2026-03-13 01:49:43.086783,2026-03-13 01:52:59.399625,0 days 00:03:16.312842,8,0.0006700000000000001,256,0.085,0,COMPLETE
