,number,values_0,values_1,datetime_start,datetime_complete,duration,params_batch_size,params_lr,params_max_length,params_weight_decay,system_attrs_NSGAIISampler:generation,state
34,34,0.836289213763343,0.0,2026-03-12 14:03:51.763684,2026-03-12 14:06:22.366536,0 days 00:02:30.602852,32,0.0006000000000000001,256,0.085,0,COMPLETE
35,35,0.3408706502781974,0.33022644812919444,2026-03-12 14:06:22.366902,2026-03-12 14:09:46.957469,0 days 00:03:24.590567,16,0.0005200000000000001,512,0.095,0,COMPLETE
36,36,0.34958751329353877,0.3318703201225204,2026-03-12 14:09:46.957858,2026-03-12 14:12:06.649931,0 days 00:02:19.692073,8,0.0007100000000000001,256,0.045,0,COMPLETE
37,37,0.4144680619239807,0.2949668459601101,2026-03-12 14:12:06.650317,2026-03-12 14:20:46.549579,0 days 00:08:39.899262,32,6e-05,512,0.075,0,COMPLETE
38,38,0.34337250537732067,0.33647366461599665,2026-03-12 14:20:46.549996,2026-03-12 14:24:14.480219,0 days 00:03:27.930223,8,0.00044000000000000007,512,0.04,0,COMPLETE
39,39,0.35855840974383885,0.3216012872189186,2026-03-12 14:24:14.480584,2026-03-12 14:29:56.933792,0 days 00:05:42.453208,16,0.00013000000000000002,512,0.02,0,COMPLETE
40,40,0.3731759607791901,0.3214004136564802,2026-03-12 14:29:56.934191,2026-03-12 14:36:01.106189,0 days 00:06:04.171998,32,0.00027000000000000006,512,0.05,0,COMPLETE
41,41,0.3676397254069646,0.3275728239067009,2026-03-12 14:36:01.106572,2026-03-12 14:38:34.451003,0 days 00:02:33.344431,16,0.00045000000000000004,256,0.09,0,COMPLETE
42,42,0.3648246631902807,0.34380223768468027,2026-03-12 14:38:34.451370,2026-03-12 14:41:46.591831,0 days 00:03:12.140461,8,0.0007500000000000001,512,0.01,0,COMPLETE
43,43,0.34200630047255093,0.3382308198187658,2026-03-12 14:41:46.592285,2026-03-12 14:44:19.136219,0 days 00:02:32.543934,16,0.0004000000000000001,256,0.05,0,COMPLETE
44,44,0.3424049425456259,0.32267524613688126,2026-03-12 14:44:19.136651,2026-03-12 14:46:36.877417,0 days 00:02:17.740766,16,0.0008200000000000001,256,0.005,0,COMPLETE
45,45,0.35318026774459416,0.3176002763619832,2026-03-12 14:46:36.877822,2026-03-12 14:49:41.174326,0 days 00:03:04.296504,32,0.00033000000000000005,256,0.05,0,COMPLETE
46,46,0.873366379737854,0.0,2026-03-12 14:49:41.174692,2026-03-12 14:51:58.370275,0 days 00:02:17.195583,32,0.0008500000000000001,512,0.04,0,COMPLETE
47,47,0.8759518146514893,0.0,2026-03-12 14:51:58.370677,2026-03-12 14:54:00.430267,0 days 00:02:02.059590,32,0.00031000000000000005,512,0.075,0,COMPLETE
48,48,0.35021952788035077,0.32795300530201504,2026-03-12 14:54:00.430656,2026-03-12 14:58:51.173979,0 days 00:04:50.743323,16,0.00024,512,0.045,0,COMPLETE
49,49,0.34767548905478585,0.325672856402808,2026-03-12 14:58:51.174382,2026-03-12 15:04:40.797231,0 days 00:05:49.622849,32,0.00011,256,0.095,0,COMPLETE
