,number,values_0,values_1,datetime_start,datetime_complete,duration,params_batch_size,params_lr,params_max_length,params_weight_decay,system_attrs_NSGAIISampler:generation,state
31,31,0.3201928282777468,0.5481607484584309,2026-02-23 13:53:45.747657,2026-02-23 13:57:54.330833,0 days 00:04:08.583176,8,0.00015198372654954507,768,0.05334259564664903,0,COMPLETE
32,32,0.2978314603368441,0.5760984928889833,2026-02-23 13:57:54.331684,2026-02-23 14:00:15.044451,0 days 00:02:20.712767,8,0.0006740090758748587,768,0.06861391971404224,0,COMPLETE
33,33,0.44231596688429514,0.398487355235169,2026-02-23 14:00:15.045133,2026-02-23 14:08:02.784788,0 days 00:07:47.739655,8,2.0347134360245535e-05,768,0.04353475144311719,0,COMPLETE
34,34,0.32405213667796207,0.5534863577306193,2026-02-23 14:08:02.785426,2026-02-23 14:12:15.245968,0 days 00:04:12.460542,8,0.0003584822650825835,1024,0.04957154374757196,0,COMPLETE
35,35,0.31402789659443353,0.5405554787895537,2026-02-23 14:12:15.246541,2026-02-23 14:14:10.311831,0 days 00:01:55.065290,16,0.0001951408480249919,256,0.09884476325990807,0,COMPLETE
36,36,0.34009318351745604,0.5491251682368775,2026-02-23 14:14:10.312454,2026-02-23 14:17:41.853437,0 days 00:03:31.540983,32,0.00043431812028748895,512,0.005204174390661643,0,COMPLETE
37,37,0.3116897207040053,0.5706546275395034,2026-02-23 14:17:41.854057,2026-02-23 14:21:17.071044,0 days 00:03:35.216987,8,0.0005934387609199945,1024,0.01610482609375181,0,COMPLETE
38,38,0.3373732856578297,0.5341018251681076,2026-02-23 14:21:17.071691,2026-02-23 14:24:11.320743,0 days 00:02:54.249052,8,0.0001499996113150438,512,0.09250389741340735,0,COMPLETE
39,39,0.624964964389801,0.2334070796460177,2026-02-23 14:24:11.321409,2026-02-23 14:31:15.739635,0 days 00:07:04.418226,32,2.596099101584518e-05,512,0.09200198342190426,0,COMPLETE
40,40,0.35897838840117824,0.5056484410302755,2026-02-23 14:31:15.740207,2026-02-23 14:40:21.528182,0 days 00:09:05.787975,8,6.144292935191897e-05,1024,0.04202094727134353,0,COMPLETE
41,41,0.34546038102019916,0.49454351876497205,2026-02-23 14:40:21.528950,2026-02-23 14:46:33.017088,0 days 00:06:11.488138,32,6.210709104774746e-05,256,0.06308228232687284,0,COMPLETE
42,42,0.6358736455440521,0.22908305032417414,2026-02-23 14:46:33.017739,2026-02-23 14:55:46.405536,0 days 00:09:13.387797,32,2.90693839101595e-05,768,0.024846243758426558,0,COMPLETE
43,43,0.3616907000541687,0.5226781857451405,2026-02-23 14:55:46.406241,2026-02-23 15:01:36.267228,0 days 00:05:49.860987,32,0.0007342872927520449,1024,0.05949971944281804,0,COMPLETE
44,44,0.3072138669399115,0.5774741018294026,2026-02-23 15:01:36.267967,2026-02-23 15:05:30.880705,0 days 00:03:54.612738,8,0.00042155327242281333,1024,0.07260401327920155,0,COMPLETE
45,45,0.438237597544988,0.42609241062094927,2026-02-23 15:05:30.881360,2026-02-23 15:11:56.538170,0 days 00:06:25.656810,16,4.109643055236837e-05,512,0.0828073904736395,0,COMPLETE
46,46,0.34435377695730757,0.5311360259354316,2026-02-23 15:11:56.538837,2026-02-23 15:15:00.538184,0 days 00:03:03.999347,16,5.931650273620509e-05,256,0.09054464826140904,0,COMPLETE
47,47,0.6807988405227661,0.11433868974042027,2026-02-23 15:15:00.538775,2026-02-23 15:22:04.168780,0 days 00:07:03.630005,32,1.8618522355976013e-05,512,0.08483339127198118,0,COMPLETE
48,48,0.5869782737323216,0.3190554640307524,2026-02-23 15:22:04.169439,2026-02-23 15:33:15.272371,0 days 00:11:11.102932,16,2.766307734111545e-05,1024,0.08320954673255707,0,COMPLETE
49,49,0.32233211398124695,0.5657208296220892,2026-02-23 15:33:15.273095,2026-02-23 15:35:11.380110,0 days 00:01:56.107015,32,0.0008346140107974154,256,0.08097316740773525,0,COMPLETE
