,number,values_0,values_1,datetime_start,datetime_complete,duration,params_batch_size,params_lr,params_max_length,params_weight_decay,system_attrs_NSGAIISampler:generation,state
31,31,0.554317358467314,0.4640740645200106,2026-02-25 04:33:52.521640,2026-02-25 04:47:32.293554,0 days 00:13:39.771914,16,7.424694725376282e-05,512,0.09142359968584175,0,COMPLETE
32,32,1.1552754402160645,0.0,2026-02-25 04:47:32.296435,2026-02-25 04:52:22.424759,0 days 00:04:50.128324,32,0.00021848202604222506,256,0.09230879889126756,0,COMPLETE
33,33,0.5325722396373749,0.5311675050452657,2026-02-25 04:52:22.427462,2026-02-25 05:01:02.246150,0 days 00:08:39.818688,16,0.0002878033545185998,256,0.08558596154906592,0,COMPLETE
34,34,1.1549850702285767,0.0,2026-02-25 05:01:02.249229,2026-02-25 05:05:27.311971,0 days 00:04:25.062742,32,0.0002704107473846836,512,0.054596133678805205,0,COMPLETE
35,35,0.5320359302891625,0.5988438430794243,2026-02-25 05:05:27.314068,2026-02-25 05:17:44.772850,0 days 00:12:17.458782,16,0.0004522942695443753,512,0.007940558126582642,0,COMPLETE
36,36,0.6156135559082031,0.39183982397129413,2026-02-25 05:17:44.775068,2026-02-25 05:31:01.347304,0 days 00:13:16.572236,32,9.157978914687575e-05,256,0.06664608877374792,0,COMPLETE
37,37,0.8830159187316895,0.09964102059073317,2026-02-25 05:31:01.350057,2026-02-25 05:44:19.666476,0 days 00:13:18.316419,32,0.00011353024811780097,256,0.0021945482181233824,0,COMPLETE
38,38,1.1378852128982544,0.0,2026-02-25 05:44:19.669204,2026-02-25 05:49:38.130800,0 days 00:05:18.461596,32,6.928349977181995e-05,256,0.07929740308084782,0,COMPLETE
39,39,1.1545434236526488,0.0,2026-02-25 05:49:38.133655,2026-02-25 05:54:55.240521,0 days 00:05:17.106866,32,0.0008594819903930351,256,0.011494527732031069,0,COMPLETE
40,40,1.1029110670089721,0.0,2026-02-25 05:54:55.242821,2026-02-25 05:59:21.393606,0 days 00:04:26.150785,32,9.666391611236508e-05,512,0.07516106127180511,0,COMPLETE
41,41,0.4856387420612223,0.5853936499931931,2026-02-25 05:59:21.396374,2026-02-25 06:10:57.565374,0 days 00:11:36.169000,8,0.00021483038676567724,512,0.04314742839560318,0,COMPLETE
42,42,1.1502729919221666,0.0,2026-02-25 06:10:57.568386,2026-02-25 06:17:17.480033,0 days 00:06:19.911647,16,0.00041119161543432355,256,0.0617514204347489,0,COMPLETE
43,43,0.9532585501670837,0.039991830874616684,2026-02-25 06:17:17.483099,2026-02-25 06:21:41.561407,0 days 00:04:24.078308,32,0.0006752011918583974,512,0.05826925696708662,0,COMPLETE
44,44,0.5822941097948287,0.42745853931117495,2026-02-25 06:21:41.564214,2026-02-25 06:29:27.617211,0 days 00:07:46.052997,16,0.0001413264707692339,512,0.061485088437796,0,COMPLETE
45,45,1.1483075088924832,0.0,2026-02-25 06:29:27.619886,2026-02-25 06:33:06.702571,0 days 00:03:39.082685,16,0.00010529793851921375,512,0.039054301730428245,0,COMPLETE
46,46,0.557333916425705,0.4774092998972207,2026-02-25 06:33:06.705577,2026-02-25 06:44:02.355428,0 days 00:10:55.649851,16,8.598500483702641e-05,256,0.0029618646101295942,0,COMPLETE
47,47,0.5428726176420847,0.579797908182696,2026-02-25 06:44:02.358563,2026-02-25 06:53:06.999581,0 days 00:09:04.641018,16,0.0008625352008263002,256,0.08200996894856426,0,COMPLETE
48,48,0.6228197150760226,0.3952524012348595,2026-02-25 06:53:07.004829,2026-02-25 07:06:47.322934,0 days 00:13:40.318105,16,9.852060997784556e-05,256,0.05179292809347596,0,COMPLETE
49,49,0.5036207419984481,0.5661536956691491,2026-02-25 07:06:47.326200,2026-02-25 07:18:19.101624,0 days 00:11:31.775424,8,9.569121364803102e-05,512,0.09961885775264673,0,COMPLETE
