,number,values_0,values_1,datetime_start,datetime_complete,duration,params_batch_size,params_lr,params_max_length,params_weight_decay,system_attrs_NSGAIISampler:generation,state
31,31,0.7801828444004059,0.30393298475864,2026-02-22 05:13:51.500048,2026-02-22 05:17:35.054033,0 days 00:03:43.553985,16,1.3760435021800431e-05,512,0.05660876135890469,0,COMPLETE
32,32,0.4509188626941882,0.5848120202334119,2026-02-22 05:17:35.055758,2026-02-22 05:19:31.160513,0 days 00:01:56.104755,8,0.00017750257889935072,256,0.07077686325808374,0,COMPLETE
33,33,0.9517012740436354,0.0,2026-02-22 05:19:31.161976,2026-02-22 05:23:04.030634,0 days 00:03:32.868658,8,3.930433657725073e-06,256,0.029097473191833603,0,COMPLETE
34,34,1.0083230257034301,0.0,2026-02-22 05:23:04.032272,2026-02-22 05:26:47.984343,0 days 00:03:43.952071,16,4.43554411517085e-06,512,0.020415426925169202,0,COMPLETE
35,35,0.47558423280715945,0.5639774926146355,2026-02-22 05:26:47.986131,2026-02-22 05:30:20.825203,0 days 00:03:32.839072,32,0.0002937572713459698,256,0.06513406762315331,0,COMPLETE
36,36,1.0137215852737427,0.0,2026-02-22 05:30:20.826906,2026-02-22 05:34:16.767613,0 days 00:03:55.940707,32,8.484248481681232e-06,512,0.07390765652499683,0,COMPLETE
37,37,0.45975465178489683,0.587452286477318,2026-02-22 05:34:16.769262,2026-02-22 05:37:12.507124,0 days 00:02:55.737862,32,0.0002488950628701611,512,0.0050506803250682025,0,COMPLETE
38,38,0.46480692028999326,0.5690868870523189,2026-02-22 05:37:12.508929,2026-02-22 05:40:00.507699,0 days 00:02:47.998770,32,0.00015167223013413532,256,0.03738221463870506,0,COMPLETE
39,39,0.8729682207107544,0.023418297716119196,2026-02-22 05:40:00.509493,2026-02-22 05:43:56.611332,0 days 00:03:56.101839,32,1.9880867751281173e-05,256,0.03786203741500495,0,COMPLETE
40,40,0.447854208946228,0.571027640719981,2026-02-22 05:43:56.613346,2026-02-22 05:45:51.909933,0 days 00:01:55.296587,32,0.0005967295128003189,256,0.0002814162071485327,0,COMPLETE
41,41,0.7890468597412109,0.2368866292841677,2026-02-22 05:45:51.911442,2026-02-22 05:49:35.346889,0 days 00:03:43.435447,16,1.4232514890024409e-05,256,0.04532998065127134,0,COMPLETE
42,42,0.470092836022377,0.5845384499318831,2026-02-22 05:49:35.348593,2026-02-22 05:50:47.574859,0 days 00:01:12.226266,16,0.0005915795387483472,512,0.028861094620444883,0,COMPLETE
43,43,1.0373839139938354,0.0,2026-02-22 05:50:47.576691,2026-02-22 05:54:43.320160,0 days 00:03:55.743469,32,7.090352407218147e-06,512,0.0969232216415839,0,COMPLETE
44,44,0.69239901304245,0.3529741306365395,2026-02-22 05:54:43.321690,2026-02-22 05:58:39.136397,0 days 00:03:55.814707,32,3.2799755666664146e-05,256,0.054006358313115135,0,COMPLETE
45,45,0.4544781273917148,0.6150219808107739,2026-02-22 05:58:39.138544,2026-02-22 06:00:01.760754,0 days 00:01:22.622210,8,0.0004543535462898081,256,0.08535481944172658,0,COMPLETE
46,46,1.0396158569737484,0.0,2026-02-22 06:00:01.762224,2026-02-22 06:03:34.668795,0 days 00:03:32.906571,8,1.7140308484840496e-06,512,0.08897755743822178,0,COMPLETE
47,47,0.473806831240654,0.5833385424529449,2026-02-22 06:03:34.670328,2026-02-22 06:06:12.818369,0 days 00:02:38.148041,16,0.00010309697036438688,256,0.038785840989142166,0,COMPLETE
48,48,0.4583280274742528,0.5928150875809333,2026-02-22 06:06:12.820580,2026-02-22 06:07:27.749259,0 days 00:01:14.928679,8,0.00025179861529494153,512,0.03898745528404471,0,COMPLETE
49,49,0.49698366820812223,0.5742596674668139,2026-02-22 06:07:27.750745,2026-02-22 06:10:19.862229,0 days 00:02:52.111484,16,0.00010180926928157433,256,0.06755878705749509,0,COMPLETE
