,number,values_0,values_1,datetime_start,datetime_complete,duration,params_batch_size,params_lr,params_max_length,params_weight_decay,system_attrs_NSGAIISampler:generation,state
32,32,4.431635761260987,0.0,2026-02-22 15:53:24.856102,2026-02-22 16:00:34.529496,0 days 00:07:09.673394,32,1.0344131470864748e-05,512,0.025329255721561774,0,COMPLETE
33,33,2.3019103474087186,0.0,2026-02-22 16:00:34.531211,2026-02-22 16:07:43.560648,0 days 00:07:09.029437,16,1.1537931848151537e-05,512,0.056221273153557974,0,COMPLETE
34,34,2.0350646201302025,0.0,2026-02-22 16:07:43.562511,2026-02-22 16:14:38.575205,0 days 00:06:55.012694,8,1.6497502440174903e-05,512,0.0814251259204953,0,COMPLETE
35,35,2.0331507079741535,0.0,2026-02-22 16:14:38.576982,2026-02-22 16:16:58.923727,0 days 00:02:20.346745,8,7.363758038142461e-05,256,0.08842166399358614,0,COMPLETE
36,36,2.0161199850194595,0.0,2026-02-22 16:16:58.925469,2026-02-22 16:20:52.812991,0 days 00:03:53.887522,8,0.0005083524071620019,512,0.075198124846207,0,COMPLETE
37,37,2.0827840328216554,0.0,2026-02-22 16:20:52.814659,2026-02-22 16:28:00.781996,0 days 00:07:07.967337,32,4.1365188222469946e-05,256,0.06749391338279791,0,COMPLETE
38,38,7.0165408452351885,0.0,2026-02-22 16:28:00.783626,2026-02-22 16:35:10.032133,0 days 00:07:09.248507,16,3.7441610598939124e-06,512,0.07261070767085115,0,COMPLETE
39,39,2.0023475955514347,0.0,2026-02-22 16:35:10.033796,2026-02-22 16:42:00.776694,0 days 00:06:50.742898,8,0.0002453584640472596,512,0.08805987897407631,0,COMPLETE
40,40,2.05174360010359,0.0,2026-02-22 16:42:00.778447,2026-02-22 16:46:45.543995,0 days 00:04:44.765548,16,5.5951358641702084e-05,256,0.06760632720392971,0,COMPLETE
41,41,26.164431042141384,0.0011896832262001955,2026-02-22 16:46:45.545730,2026-02-22 16:54:08.568376,0 days 00:07:23.022646,16,1.3856256478383408e-06,512,0.02642736519911152,0,COMPLETE
42,42,2.148035430908203,0.0,2026-02-22 16:54:08.570087,2026-02-22 17:01:16.854034,0 days 00:07:08.283947,32,3.467266275716533e-05,256,0.024907837107415943,0,COMPLETE
43,43,13.707153769100413,0.0,2026-02-22 17:01:16.855694,2026-02-22 17:08:17.062479,0 days 00:07:00.206785,8,1.3005802564136507e-06,256,0.034128499258792,0,COMPLETE
44,44,3.357481506135729,0.0,2026-02-22 17:08:17.063686,2026-02-22 17:15:48.009483,0 days 00:07:30.945797,16,6.099950234694146e-06,512,0.021563440161204983,0,COMPLETE
45,45,5.833507272932264,0.0,2026-02-22 17:15:48.011187,2026-02-22 17:22:56.822427,0 days 00:07:08.811240,16,4.394259866658757e-06,256,0.01952033313399574,0,COMPLETE
46,46,3.815600527657403,0.0,2026-02-22 17:22:56.824067,2026-02-22 17:30:04.781239,0 days 00:07:07.957172,16,5.935623819429507e-06,256,0.07158650372215779,0,COMPLETE
47,47,2.0597556591033936,0.0,2026-02-22 17:30:04.783082,2026-02-22 17:37:20.056500,0 days 00:07:15.273418,32,0.00010535599342223831,256,0.053772846743331076,0,COMPLETE
48,48,4.365456771850586,0.0,2026-02-22 17:37:20.058303,2026-02-22 17:44:30.120475,0 days 00:07:10.062172,32,1.085259837883338e-05,256,0.08791721686902394,0,COMPLETE
49,49,2.125569534301758,0.0,2026-02-22 17:44:30.122222,2026-02-22 17:51:39.610704,0 days 00:07:09.488482,32,3.7765489254604476e-05,256,0.07662210832340424,0,COMPLETE
