,number,values_0,values_1,datetime_start,datetime_complete,duration,params_batch_size,params_lr,params_max_length,params_weight_decay,system_attrs_NSGAIISampler:generation,state
27,27,0.8779091477394104,0.0,2026-02-21 08:50:30.178571,2026-02-21 09:04:28.660329,0 days 00:13:58.481758,32,6.143381064231817e-06,256,0.005112514170580573,0,COMPLETE
28,28,0.3662809282541275,0.3162367160214549,2026-02-21 09:04:28.664491,2026-02-21 09:12:22.269328,0 days 00:07:53.604837,16,0.00030470143970723286,256,0.011391220724381769,0,COMPLETE
29,29,4.487613344192505,0.000223926902165033,2026-02-21 09:12:22.272536,2026-02-21 09:26:41.724755,0 days 00:14:19.452219,16,1.1921753097601042e-06,512,0.05436654847596117,0,COMPLETE
30,30,0.3679742013153277,0.29831840042317764,2026-02-21 09:26:41.727690,2026-02-21 09:41:35.815765,0 days 00:14:54.088075,8,3.732706348160016e-05,256,0.01238827022106711,0,COMPLETE
31,31,4.159440612792968,0.006533171217181738,2026-02-21 09:41:35.818203,2026-02-21 09:55:37.926020,0 days 00:14:02.107817,32,2.3806747022546353e-06,256,0.0635487928016916,0,COMPLETE
32,32,0.3351419230825023,0.32631533197020857,2026-02-21 09:55:37.928386,2026-02-21 10:04:00.490153,0 days 00:08:22.561767,8,0.00018425800541067394,512,0.035612741649550264,0,COMPLETE
33,33,0.33391857853061274,0.3382498116418502,2026-02-21 10:04:00.492266,2026-02-21 10:08:54.088318,0 days 00:04:53.596052,8,0.0008944516652745245,256,0.09966217542757734,0,COMPLETE
34,34,0.348494890332222,0.3354249145252997,2026-02-21 10:08:54.090374,2026-02-21 10:14:56.021685,0 days 00:06:01.931311,16,0.0006323781586817616,256,0.04447386697371745,0,COMPLETE
35,35,0.3677892543767628,0.31562057472686383,2026-02-21 10:14:56.024393,2026-02-21 10:29:41.894173,0 days 00:14:45.869780,8,4.3235402223214515e-05,512,0.06593980576000105,0,COMPLETE
36,36,0.7311154663562774,0.0,2026-02-21 10:29:41.896357,2026-02-21 10:43:56.195806,0 days 00:14:14.299449,16,1.532457825278818e-05,512,0.06562551811242454,0,COMPLETE
37,37,0.46812379673907634,0.21188965091568113,2026-02-21 10:43:56.198183,2026-02-21 10:58:59.861774,0 days 00:15:03.663591,8,1.8899639499755823e-05,512,0.007046842281755051,0,COMPLETE
